line,isMetaphor
சொட்டவாளக் குட்டிபோல சொக்கவைக்க வந்திருக்க சுந்தரி,1
ரெட்டவாலு சிட்டுபோல சுட்டிஆட்டம் ஆடவந்த சுந்தரா,1
ஊர தோள் மேல தாங்கும் ஆள் போல வாழ்ந்து வாராரே ரகளையில,1
ஓவர் பேச்சால வேர்ல்ட் வார் போல கூட்டி கொள்வாரே எதிரிகள,1
காட்டு தீ போல வளந்தவரு,1
பசுமாட்டு மடிப்போல மனசும் கவிச்சு ஆயிருச்சு,1
மூளை கெட்ட ஆள போல சொக்குறேனே லூசாக,1
அவ போல நான் திமிர் ஆகல,1
சொல்லிடுறா முறைமாமனப்போல பொதுவா பொதுவா அவ பார்வை மூலையில,1
நீ புதையல் போல தெரிவ,1
நான் அந்த காந்தியப் போல இல்ல,1
புயல் காத்தப் போல என்கூட நீ வீசு,1
இந்த கடல் காத்த போல தினம் சுத்தி சுத்தி வாலே,1
சிட்டு போல தறி கெட்டு தர மேல,1
கன்னி தீவப் போல் தொடரும் லவ்வ,1
யார்ப் போல உன்னை,1
